reaction,GO_HKP,DLKcat,MTLKP,TurNup,UniKP
HACD3_reverse_num2,133.20262771610487,,5.972689,32.819854736328125,2.0469354936451434
HACD4_num1,120.42138255624843,24.9526,7.1915164,34.12032699584961,2.974249578668444
HACD4_num2,133.20262771610487,3.6878,4.2129574,31.316198348999023,4.3269544586335424
HACD4_reverse_num1,120.42138255624843,42.1838,5.218399,31.454648971557617,3.709008719383553
HACD4_reverse_num2,133.20262771610487,,3.9622028,25.86477851867676,4.810772528691261
HACD5_num1,120.42138255624843,0.5577,5.3152924,35.15132522583008,2.1115375790563813
HACD5_num2,133.20262771610487,0.2538,2.862277,17.266300201416016,4.3269544586335424
HACD5_reverse_num1,120.42138255624843,1.7516,7.7727127,32.40509796142578,6.046301810920078
HACD5_reverse_num2,133.20262771610487,,3.4468417,27.451478958129883,3.520606330975931
HACD6_num1,120.42138255624843,0.0003,4.9309716,34.12032699584961,2.316716327647813
HACD6_num2,133.20262771610487,92.6543,3.2430248,30.397687911987305,2.6727577653253696
HACD6_reverse_num1,120.42138255624843,1.1825,4.9041224,32.40509796142578,4.225192656758105
HACD6_reverse_num2,133.20262771610487,,2.2149014,27.451478958129883,4.810772528691261
HACD7_num1,133.20262771610487,1.5712,1.5050311,31.316198348999023,2.641959074618462
HACD7_num2,120.42138255624843,3.2977,3.3183417,34.12032699584961,4.3269544586335424
HACD7_reverse_num1,133.20262771610487,0.0007,1.8680228,27.451478958129883,4.810772528691261
HACD7_reverse_num2,120.42138255624843,,3.8757296,32.40509796142578,4.132205446681373
HACD8_num1,120.42138255624843,0.4567,3.9653177,34.12032699584961,1.3800644610349209
HACD8_num2,133.20262771610487,,2.0506191,31.316198348999023,3.9123352524916633
HACD8_reverse_num1,120.42138255624843,9.6656,4.9317956,32.40509796142578,5.265135685472943
HACD8_reverse_num2,133.20262771610487,,3.4403045,27.451478958129883,
HADPCOADH3,160.70234805267864,20.3751,2.8459074,30.42586135864257,2.5529798932455594
HADPCOADH3_reverse,160.70234805267864,1.4882,2.14505,42.75093078613281,11.311990667194513
HBZOPT,98.1285542465749,1.8957,0.6022389,2.127713680267334,3.810021688122154
HCINNMt2rpp,28.14125,5.8575,6.6973987,24.19306945800781,2.83415341835266
HCINNMt2rpp_reverse,28.14125,2.9131,6.6973987,24.19306945800781,0.0417082342498217
HCINNMtex_num1,96.29042090558659,,,,
HCINNMtex_num2,33.2825,,,,
HCINNMtex_num3,94.81680000000001,,,,
HCINNMtex_num4,96.29042090558659,,,,
HCINNMtex_reverse_num1,96.29042090558659,,,,
HCINNMtex_reverse_num2,33.2825,,,,
HCINNMtex_reverse_num3,94.81680000000001,,,,
HCINNMtex_reverse_num4,96.29042090558659,,,,
HCO3E_num1,207.78250892732828,,,,
HCO3E_num2,237.538568721655,,,,
HCO3E_reverse_num1,207.78250892732828,1.6135,7338.987,15.207134246826172,11.424475857554716
HCO3E_reverse_num2,237.538568721655,,652.8338,23.04865074157715,5.171331930782302
HCYSMT,122.42412220751703,8.7636,0.28746533,1.4168113470077517,4.765863679138536
HCYSMT2,122.42412220751703,1.2381,0.1591725,1.2946319580078125,4.810772528691261
HDCAtexi,206.75125446366417,,,,
HDCEAtexi,206.75125446366417,,,,
HEMEOS,160.70234805267864,0.5907,0.7504094,,2.6014665750227497
HEPK1,136.70881435012527,16.841,0.07250937,4.7975263595581055,11.464474328261756
HEPK2,121.175352563932,16.8416,,2.152080535888672,3.5278048339909347
HEPT1,97.76404181117316,7.9647,0.18493369,2.153179168701172,1.348839596703393
HEPT2,115.69288473855742,16.796,0.17685097,5.942718505859375,3.2366721193974084
HEPT3,97.61360481285834,16.6188,0.91552967,4.0126142501831055,4.0723701505263925
HEPT4,67.225,3.5777,0.28027734,2.935235023498535,1.607791776275416
HETZK,151.18324760891227,4.2211,2.0227985,3.629236221313477,1.6542749457984318
HEX1,154.8978386945808,9.6729,52.614502,12.520874977111816,4.693689902714916
HEX7,129.20025527297207,0.2018,21.102129,14.009480476379396,19.340076933523704
HEXt2rpp,23.0,0.0152,3.7475173,25.15697860717773,3.0876692428883983
HEXt2rpp_reverse,23.0,9.5138,3.7475173,25.15697860717773,5.277687913692756
HG2abcpp,75.41,,,,
HG2t3pp,75.41,,,,
HG2tex_num1,96.29042090558659,,,,
HG2tex_num2,33.2825,,,,
HG2tex_num3,94.81680000000001,,,,
HG2tex_num4,96.29042090558659,,,,
HG2tex_reverse_num1,96.29042090558659,,,,
HG2tex_reverse_num2,33.2825,,,,
HG2tex_reverse_num3,94.81680000000001,,,,
HG2tex_reverse_num4,96.29042090558659,,,,
HISTD,160.70234805267864,2.9925,6.6102967,10.16239070892334,4.869782303147899
HISTP,151.18324760891227,7.7255,9.889331,21.82704734802246,2.4910027961204
HISabcpp,70.22331772965363,310.8612,3.2845616,20.9307918548584,27.531334806221064
HISt2rpp,23.0,0.1334,10.245887,43.46313095092773,59.507895368453305
HISt2rpp_reverse,23.0,118.1923,10.245887,43.46313095092773,0.1364779241259755
HIStex_num1,96.29042090558659,,,,
HIStex_num2,33.2825,,,,
HIStex_num3,94.81680000000001,,,,
HIStex_num4,96.29042090558659,,,,
HIStex_reverse_num1,96.29042090558659,,,,
HIStex_reverse_num2,33.2825,,,,
HIStex_reverse_num3,94.81680000000001,,,,
HIStex_reverse_num4,96.29042090558659,,,,
HKNDDH,121.20698236312833,4.0045,11.858485,26.177021026611328,7.384072864824513
HKNTDH,121.20698236312833,13.7227,9.313933,24.663986206054688,6.97192302574174
HMBS,152.59164458856753,13.2492,8.490509,10.741059303283691,10.397610637812583
HMPK1_num1,128.2406734749161,27.0167,0.9913944,0.9080373048782348,2.97733537733062
HMPK1_num2,136.71153247522938,2.7339,0.14549273,2.0735483169555664,8.645785370246568
HOMt2pp_num1,33.2825,3.8526,4.197102,34.2525634765625,6.47591517554057
HOMt2pp_num2,23.0,,3.102055,13.308917999267578,8.999702292651358
HOMtex_num1,96.29042090558659,,,,
HOMtex_num2,33.2825,,,,
HOMtex_num3,94.81680000000001,,,,
HOMtex_num4,96.29042090558659,,,,
HOMtex_reverse_num1,96.29042090558659,,,,
HOMtex_reverse_num2,33.2825,,,,
HOMtex_reverse_num3,94.81680000000001,,,,
HOMtex_reverse_num4,96.29042090558659,,,,
HOPNTAL,121.20698236312833,,,,
HPACOAT,160.70234805267864,4.5124,,22.95058250427246,8.056529141938169
HPPK2,125.92515286381274,0.5046,1.5625232,0.9231266975402832,9.525367628761076
HPPPNDO,121.23861216232467,129.3837,3.2613995,13.199729919433594,9.432264314216438
HPPPNt2rpp,28.14125,1.9929,7.091316,24.19306945800781,2.458310668233155
HPPPNt2rpp_reverse,28.14125,3.4109,7.091316,24.19306945800781,28.88367235458073
HPPPNtex_num1,96.29042090558659,,,,
HPPPNtex_num2,94.81680000000001,,,,
HPPPNtex_num3,96.29042090558659,,,,
HPPPNtex_num4,33.2825,,,,
HPPPNtex_reverse_num1,96.29042090558659,,,,
HPPPNtex_reverse_num2,94.81680000000001,,,,
HPPPNtex_reverse_num3,96.29042090558659,,,,
HPPPNtex_reverse_num4,33.2825,,,,
HPYRI,158.49685536662776,,,,
HPYRI_reverse,158.49685536662776,,,,
HPYRP,118.43411865124475,0.8385,1.4488173,2.662317514419556,1.6322509915927117
HPYRRx_num1,153.48944171492553,361.8587,3.6283321,24.881845474243164,8.135649937618254
HPYRRx_num2,124.73964281862038,,50.765903,21.0952205657959,7.228125235384933
HPYRRy_num1,153.48944171492553,0.9443,3.6283321,32.192649841308594,0.9306493286838624
HPYRRy_num2,124.73964281862038,,50.765903,23.366134643554688,2.6625568020389947
HSDy_num1,128.2406734749161,4.0195,25.551483,13.560916900634766,4.108762017433821
HSDy_num2,136.2454183611817,,14.202385,9.834490776062012,2.8789928418702604
HSDy_reverse_num1,128.2406734749161,3.693,56.686153,15.275766372680664,0.804671281974783
HSDy_reverse_num2,136.2454183611817,,31.71935,12.903910636901855,6.97192302574174
HSK,121.23861216232467,15.9745,1.6554254,3.173168182373047,7.228125235384933
HSST,158.9366175174943,4.0405,1.0769033,9.756704330444336,8.06523027060146
HSTPT,136.2454183611817,10.8248,2.8124285,65.67862701416016,10.397610637812583
HXAND,136.2454183611817,16.841,2.2229195,33.51993179321289,3.2366721193974084
HXAtex_num1,96.29042090558659,,,,
HXAtex_num2,33.2825,,,,
HXAtex_num3,94.81680000000001,,,,
HXAtex_num4,96.29042090558659,,,,
HXAtex_reverse_num1,96.29042090558659,,,,
HXAtex_reverse_num2,33.2825,,,,
HXAtex_reverse_num3,94.81680000000001,,,,
HXAtex_reverse_num4,96.29042090558659,,,,
HXCT,121.20698236312833,18.5121,2.6441765,1.7817119359970093,29.39165891366132
HXPRT_num1,92.71685493840006,122.3676,2.8448584,35.36759948730469,5.32062846472089
HXPRT_num2,94.17970893894358,3.7526,1.2107283,5.860630512237549,7.008712984588747
HYD1pp_num1,120.50274604186052,,,,
HYD1pp_num2,121.20698236312833,,,,
HYD1pp_num3,115.69288473855748,,,,
HYD2pp_num1,121.20698236312833,45.7136,1.9006628,32.0045051574707,10.343030383997991
HYD2pp_num2,120.50274604186052,,1.3062776,55.09756088256836,10.16403937479348
HYD3pp_num1,121.20698236312833,4.3804,1.9462248,32.0045051574707,20.83005914936328
HYD3pp_num2,120.50274604186052,,1.2738229,56.76241683959961,6.334036791279153
HYXNtex_num1,94.81680000000001,,,,
HYXNtex_num2,96.29042090558659,,,,
HYXNtex_num3,33.2825,,,,
HYXNtex_num4,96.29042090558659,,,,
HYXNtex_reverse_num1,94.81680000000001,,,,
HYXNtex_reverse_num2,96.29042090558659,,,,
HYXNtex_reverse_num3,33.2825,,,,
HYXNtex_reverse_num4,96.29042090558659,,,,
HYXNtpp_num1,23.0,,,,
HYXNtpp_num2,23.0,,,,
HYXNtpp_reverse_num1,23.0,,,,
HYXNtpp_reverse_num2,23.0,,,,
Htex_num1,96.29042090558659,,,,
Htex_num2,33.2825,,,,
Htex_num3,94.81680000000001,,,,
Htex_num4,96.29042090558659,,,,
Htex_reverse_num1,96.29042090558659,,,,
Htex_reverse_num2,33.2825,,,,
Htex_reverse_num3,94.81680000000001,,,,
Htex_reverse_num4,96.29042090558659,,,,
I2FE2SR,122.42412220751703,44.7111,,6.764119625091553,2.6761024502934845
I2FE2SS,122.42412220751703,13.7488,,3.3006374835968018,1.3773040973186208
I2FE2SS2,122.42412220751703,12.6999,,3.3006374835968018,1.3773040973186208
I2FE2ST,149.80799644754114,2.4137,,14.868906021118164,1.3773040973186208
I4FE4SR,136.70881435012527,10.9058,,6.27124547958374,3.9123352524916633
I4FE4ST,149.80799644754114,5.6239,,14.868906021118164,1.0590721531572571
ICDHyr,149.80799644754114,2.375,27.884113,89.73011016845703,2.253079356506439
ICDHyr_reverse,149.80799644754114,2.8676,19.559704,78.96312713623047,9.38360738254706
ICHORS_copy1,121.23861216232467,,,,
ICHORS_copy2,121.20698236312833,,,,
ICHORS_copy2_reverse,121.20698236312833,,,,
ICHORT,152.5584987702834,0.8497,14.011223,11.154722213745115,2.364234968391738
ICL,104.44656349145795,,,,
ICYSDS,121.20698236312833,5365.4251,1.8196537,3.7294321060180655,3.9123352524916633
IDOND,197.70251011777788,9.667,11.7749405,25.69565200805664,7.020495826429408
IDOND2,197.70251011777788,0.3007,11.7749405,23.500343322753903,180.06711306374774
IDOND_reverse,197.70251011777788,12.9585,11.232793,43.42146682739258,16.180645020053685
IDONt2rpp,23.0,0.6039,2.9870431,34.219730377197266,0.1594220641833325
IDONt2rpp_reverse,23.0,0.8986,2.9870431,34.219730377197266,2.48640249435364
IDONtex_num1,96.29042090558659,,,,
IDONtex_num2,33.2825,,,,
IDONtex_num3,94.81680000000001,,,,
IDONtex_num4,96.29042090558659,,,,
IDONtex_reverse_num1,96.29042090558659,,,,
IDONtex_reverse_num2,33.2825,,,,
IDONtex_reverse_num3,94.81680000000001,,,,
IDONtex_reverse_num4,96.29042090558659,,,,
IG3PS,129.92752530694554,30.6662,1.5670727,10.01492691040039,9.804766225838929
IGPDH,151.18324760891227,,,,
IGPS,115.69288473855745,17.6344,1.0600744,3.356269598007202,4.035910046698799
ILETA,120.79836756009021,12.191,29.583029,23.2384033203125,7.228125235384933
ILETA_reverse,120.79836756009021,2.749,44.211716,23.2384033203125,6.060764487736015
ILEabcpp,97.76404181117316,39.2025,4.673473,18.14558982849121,6.193807521275215
ILEt2rpp,33.2825,2.1778,2.0351336,62.11932373046875,10.361759288246404
ILEt3pp,23.0,4.5629,9.784585,20.84850311279297,1.642745451666022
ILEtex_num1,96.29042090558659,,,,
ILEtex_num2,33.2825,,,,
ILEtex_num3,94.81680000000001,,,,
ILEtex_num4,96.29042090558659,,,,
ILEtex_reverse_num1,96.29042090558659,,,,
ILEtex_reverse_num2,33.2825,,,,
ILEtex_reverse_num3,94.81680000000001,,,,
ILEtex_reverse_num4,96.29042090558659,,,,
IMPC,115.69288473855748,,,,
IMPC_reverse,115.69288473855748,,,,
IMPD,115.09424085382415,,,,
IMPtex_num1,96.29042090558659,,,,
IMPtex_num2,33.2825,,,,
IMPtex_num3,94.81680000000001,,,,
IMPtex_num4,96.29042090558659,,,,
IMPtex_reverse_num1,96.29042090558659,,,,
IMPtex_reverse_num2,33.2825,,,,
IMPtex_reverse_num3,94.81680000000001,,,,
IMPtex_reverse_num4,96.29042090558659,,,,
INDOLEt2pp,149.80799644754114,32.2628,5.1418796,42.18484115600586,6.193807521275215
INDOLEt2rpp,33.2825,1.4289,2.3901389,29.400514602661133,6.4845189473384135
INDOLEtex_num1,96.29042090558659,,,,
INDOLEtex_num2,33.2825,,,,
INDOLEtex_num3,94.81680000000001,,,,
INDOLEtex_num4,96.29042090558659,,,,
INDOLEtex_reverse_num1,96.29042090558659,,,,
INDOLEtex_reverse_num2,33.2825,,,,
INDOLEtex_reverse_num3,94.81680000000001,,,,
INDOLEtex_reverse_num4,96.29042090558659,,,,
INOSTO,149.80799644754114,13.2609,,13.199729919433594,2.4262004258337067
INOSTt4pp,23.0,7.6488,,39.71175003051758,4.954529607976452
INSH,121.23861216232467,3.704,16.087255,14.433443069458008,3.125381307066244
INSK,138.0434703703704,0.8607,1.0161158,8.874865531921387,3.318657465044924
INSTtex_num1,96.29042090558659,,,,
INSTtex_num2,33.2825,,,,
INSTtex_num3,94.81680000000001,,,,
INSTtex_num4,96.29042090558659,,,,
INSTtex_reverse_num1,96.29042090558659,,,,
INSTtex_reverse_num2,33.2825,,,,
INSTtex_reverse_num3,94.81680000000001,,,,
INSTtex_reverse_num4,96.29042090558659,,,,
INSt2pp_num1,23.0,26.1344,2.4525971,16.7822265625,3.1506218067863307
INSt2pp_num2,23.0,,4.7538996,18.34995651245117,1.7950600977119433
INSt2pp_num3,33.2825,,3.606696,13.50819969177246,1.7950600977119433
INSt3pp,23.0,2.1874,6.2805986,16.749155044555664,5.170723771929384
INStex,179.45385264683853,,,,
INStex_reverse,179.45385264683853,,,,
IPDDI,152.5584987702834,,,,
IPDDI_reverse,152.5584987702834,,,,
IPDPS,115.69288473855748,37.684,1.3727145,36.10749816894531,11.871906707191547
IPMD_num1,136.2454183611817,5.2881,5.084842,26.727388381958008,4.221350535826457
IPMD_num2,125.69922461667636,74.5526,5.3691826,30.672061920166016,6.154294957250831
IPPMIa,136.47847541820553,,,,
IPPMIa_reverse,136.47847541820553,3.8416,11.449588,16.699893951416016,8.135649937618254
IPPMIb,136.47847541820553,396066.896,11.449588,13.55858325958252,5.754330977831236
IPPMIb_reverse,136.47847541820553,,,,
IPPS,136.71153247522938,290.8022,3.5401275,12.997326850891112,10.400376497266745
ISETACabcpp_num1,92.7379393036916,48.0892,3.7346437,2.984194755554199,8.133886579587905
ISETACabcpp_num2,97.61360481285834,,0.5637134,4.204555034637451,27.27692629593403
ISETACtex_num1,96.29042090558659,,,,
ISETACtex_num2,33.2825,,,,
ISETACtex_num3,94.81680000000001,,,,
ISETACtex_num4,96.29042090558659,,,,
ISETACtex_reverse_num1,96.29042090558659,,,,
ISETACtex_reverse_num2,33.2825,,,,
ISETACtex_reverse_num3,94.81680000000001,,,,
ISETACtex_reverse_num4,96.29042090558659,,,,
K2L4Aabcpp,75.96272439544778,37.917,0.97776747,3.9198834896087646,3.808522672656756
K2L4Aabctex,101.0,783.5627,3.3794532,7.871926307678223,34.33856394165991
KARA1,120.79836756009021,0.9441,0.30252737,2.5872926712036133,2.698590740099783
KARA1_reverse,120.79836756009021,0.5509,1.1683773,3.283165216445923,16.150882020478523
KARA2,120.79836756009021,11.9298,1.060277,3.9252138137817374,1.9186905540025263
KARA2_reverse,120.79836756009021,0.823,0.7864878,2.4377472400665283,3.4280951457786446
KAS14_num1,125.69922461667636,79.3853,,6.918361663818359,9.35149043574677
KAS14_num2,120.79836756009021,115.2287,,8.468523979187012,32.784283343370234
KAS15,129.20025527297207,5.0884,0.23716322,12.104022979736328,4.505918121530305
KDOCT2,116.6619199476233,1.4882,1.7013695,3.225794553756714,2.415896056909138
KDOPP,123.60963225270937,6.1097,3.6707745,2.2262508869171143,1.719566556138407
KDOPS,115.69288473855748,10.8616,3.8302166,6.461028575897217,20.83005914936328
KDUI,137.02402725167997,,,,
KG6PDC_num1,136.71153247522938,1.9436,1.5619329,15.781052589416504,14.184827825821973
KG6PDC_num2,136.71153247522938,,0.9177356,12.812579154968262,6.814832905594133
Kabcpp_num1,72.37879840445397,,,,
Kabcpp_num2,33.2825,,,,
Kt2pp_num1,74.49393444820946,,,,
Kt2pp_num2,75.22832942182862,,,,
Kt2pp_num3,84.89292,,,,
Kt2pp_num4,33.2825,,,,
Kt3pp_num1,33.2825,,,,
Kt3pp_num2,75.41,,,,
Kt3pp_num3,60.514030303030296,,,,
Kt3pp_num4,33.2825,,,,
Ktex_num1,96.29042090558659,,,,
Ktex_num2,33.2825,,,,
Ktex_num3,94.81680000000001,,,,
Ktex_num4,96.29042090558659,,,,
Ktex_reverse_num1,96.29042090558659,,,,
Ktex_reverse_num2,33.2825,,,,
Ktex_reverse_num3,94.81680000000001,,,,
Ktex_reverse_num4,96.29042090558659,,,,
LA4NTpp,97.76404181117316,5.2061,0.4677799,5.091606140136719,4.685826033894374
LACZ,205.72000000000008,2.0847,15.293811,23.2384033203125,3.6115615622253454
LACZpp,205.72000000000008,21.1359,27.704826,130.6346435546875,5.67086290135236
LADGMDH,137.33652202813053,1.1855,,27.78287696838379,3.349904451118284
LALADGLUtex_num1,33.2825,,,,
LALADGLUtex_num2,96.29042090558659,,,,
LALADGLUtex_num3,96.29042090558659,,,,
LALADGLUtex_num4,94.81680000000001,,,,
LALADGLUtex_reverse_num1,33.2825,,,,
LALADGLUtex_reverse_num2,96.29042090558659,,,,
LALADGLUtex_reverse_num3,96.29042090558659,,,,
LALADGLUtex_reverse_num4,94.81680000000001,,,,
LALADGLUtpp_num1,23.0,2.6797,2.4381568,13.219948768615724,1.2508923079806118
LALADGLUtpp_num2,29.87625,,1.7537479,12.43678379058838,3.5556925393700345
LALADGLUtpp_num3,33.2825,,2.6640544,15.341654777526855,3.5556925393700345
LALADGLUtpp_num4,33.2825,,2.9384072,18.313796997070312,3.5556925393700345
LALALGLUtex_num1,94.81680000000001,,,,
LALALGLUtex_num2,96.29042090558659,,,,
LALALGLUtex_num3,33.2825,,,,
LALALGLUtex_num4,96.29042090558659,,,,
LALALGLUtex_reverse_num1,94.81680000000001,,,,
LALALGLUtex_reverse_num2,96.29042090558659,,,,
LALALGLUtex_reverse_num3,33.2825,,,,
LALALGLUtex_reverse_num4,96.29042090558659,,,,
LALALGLUtpp_num1,33.2825,19.047,5.5266023,18.313796997070312,6.2570891518567215
LALALGLUtpp_num2,33.2825,,6.5631833,15.341654777526855,3.5556925393700345
LALALGLUtpp_num3,23.0,,7.5748,13.219948768615724,3.5556925393700345
LALALGLUtpp_num4,29.87625,,3.9002764,12.43678379058838,3.5556925393700345
LALDO2x,129.20025527297207,9.2159,12.747076,16.484638214111328,13.46842866709865
LALGP,136.47847541820553,20.7697,47.94891,11.040515899658203,6.7859805272721
LCADi,136.2454183611817,2.467,211.22447,582.6996459960938,4.810772528691261
LCARS,130.15983707102805,1.4997,16.976835,70.258056640625,7.759480633406317
LCARS_reverse,130.15983707102805,2.1115,12.632826,52.16884994506836,6.251791315671339
LCARSyi,155.2551722501099,26.4669,44.84183,63.59649658203125,16.180645020053685
LCTSt3ipp_num1,28.14125,0.1611,4.971716,13.594537734985352,2.30758992115931
LCTSt3ipp_num2,33.2825,,9.462337,9.234712600708008,20.83005914936328
LCTSt3ipp_num3,33.2825,,4.775786,13.661561012268066,20.83005914936328
LCTStex_num1,96.29042090558659,,,,
LCTStex_num2,33.2825,,,,
LCTStex_num3,94.81680000000001,,,,
LCTStex_num4,96.29042090558659,,,,
LCTStex_reverse_num1,96.29042090558659,,,,
LCTStex_reverse_num2,33.2825,,,,
LCTStex_reverse_num3,94.81680000000001,,,,
LCTStex_reverse_num4,96.29042090558659,,,,
LCTStpp,23.0,0.3912,2.3094518,27.91984939575196,10.400376497266745
LDGUNPD,91.46666666666665,5.3675,1.0377378,2.814727306365967,2.6182215851292328
LDH_D,143.92573340895575,2.6794,3.3160372,46.1158447265625,3.0622791951951456
LDH_D2,124.73964281862038,3.7948,4.4186373,15.464043617248535,3.9460798979623735
LDH_D_reverse,143.92573340895575,4.0607,3.7146664,52.36912536621094,8.135649937618254
LEUTAi_num1,120.79836756009021,1.0117,44.211716,23.94058609008789,184.70413182781493
LEUTAi_num2,128.2406734749161,1.7255,21.647558,88.28016662597656,6.029423425870919
LEUabcpp_num1,97.76404181117316,99.7733,4.8552628,18.14558982849121,5.604077151560538
LEUabcpp_num2,97.76404181117316,,3.5594788,18.14558982849121,20.83005914936328
LEUt2rpp,33.2825,0.109,3.2248473,62.11932373046875,13.702598709200451
LEUt3pp_num1,28.14125,11.7837,1.6660521,35.31422424316406,7.850236933904516
LEUt3pp_num2,23.0,,10.321667,20.84850311279297,4.810772528691261
LEUtex_num1,96.29042090558659,,,,
LEUtex_num2,33.2825,,,,
LEUtex_num3,94.81680000000001,,,,
LEUtex_num4,96.29042090558659,,,,
LEUtex_reverse_num1,96.29042090558659,,,,
LEUtex_reverse_num2,33.2825,,,,
LEUtex_reverse_num3,94.81680000000001,,,,
LEUtex_reverse_num4,96.29042090558659,,,,
LGTHL,148.17166625,85.3436,5.3061504,223.23953247070312,5.755455404706444
LIPACabcpp,75.96272439544778,2.4267,0.67652804,3.9198834896087646,7.44811719948765
LIPAHT2ex,98.1285542465749,24.8251,14.683032,1.1735632419586182,4.26478635416554
LIPAHTex,98.1285542465749,149.5508,0.5349564,1.723047137260437,1.3800644610349209
LIPAMPL,120.79836756009021,,,,
LIPATPT,120.79836756009021,2.0094,3.4236662,2.036770820617676,2.5983721343673905
LIPAabcpp,75.96272439544778,2.1665,0.67652804,3.9198834896087646,1.3800644610349209
LIPAabctex,101.0,18.1348,1.3664808,7.871926307678223,4.343292091571338
LIPOCT,120.42138255624843,53.4512,,32.3768424987793,2.5983721343673905
LIPOS,121.20698236312833,2.7998,0.044152487,12.455829620361328,2.5983721343673905
LIPOtex_num1,94.81680000000001,,,,
LIPOtex_num2,96.29042090558659,,,,
LIPOtex_num3,96.29042090558659,,,,
LIPOtex_num4,33.2825,,,,
LIPOtex_reverse_num1,94.81680000000001,,,,
LIPOtex_reverse_num2,96.29042090558659,,,,
LIPOtex_reverse_num3,96.29042090558659,,,,
LIPOtex_reverse_num4,33.2825,,,,
LKDRA,153.48944171492553,,,,
LKDRA_reverse,153.48944171492553,33.6974,94.31575,154.9060821533203,7.228125235384933
LPADSS,149.80799644754114,6.7695,0.90027976,5.222073078155518,3.734128367817187
LPLIPAL1A120pp,127.45531181646874,20.6966,3.9681306,69.97463989257812,10.241854526086245
LPLIPAL1A140pp,127.45531181646874,0.8708,5.284203,55.145843505859375,14.02303403737391
LPLIPAL1A141pp,127.45531181646874,0.1716,,134.69984436035156,9.701730590584152
LPLIPAL1A160pp,127.45531181646874,23.1032,,116.07125854492188,12.944373024364497
LPLIPAL1A161pp,127.45531181646874,3.4161,,134.69984436035156,12.944373024364497
LPLIPAL1A180pp,127.45531181646874,0.6193,3.5544696,72.08902740478516,4.505918121530305
LPLIPAL1A181pp,127.45531181646874,0.4527,,106.15470123291016,14.02303403737391
LPLIPAL1E120pp,127.45531181646874,0.0041,6.944589,48.9552001953125,5.160646713364276
LPLIPAL1E140pp,127.45531181646874,19.5807,3.2837453,48.9552001953125,4.505918121530305
LPLIPAL1E141pp,127.45531181646874,35.5488,,123.19175720214844,16.555823895729514
LPLIPAL1E160pp,127.45531181646874,4.1352,4.9435782,56.812156677246094,4.501258533734045
LPLIPAL1E161pp,127.45531181646874,2.139,,123.19175720214844,5.983132975696
LPLIPAL1E180pp,127.45531181646874,0.8601,3.4215035,63.9963493347168,4.564878833684208
LPLIPAL1E181pp,127.45531181646874,3.6682,,100.0189437866211,23.723115167208363
LPLIPAL1G120pp,127.45531181646874,4.7879,2.8793426,51.958404541015625,2.788006400126424
LPLIPAL1G140pp,127.45531181646874,8.3532,3.5861533,50.434452056884766,5.983132975696
LPLIPAL1G141pp,127.45531181646874,15.911,,123.19175720214844,6.9899481650584585
LPLIPAL1G160pp,127.45531181646874,1.8321,2.4673004,55.145843505859375,3.89781957657906
LPLIPAL1G161pp,127.45531181646874,14.1129,,123.19175720214844,6.334036791279153
LPLIPAL1G180pp,127.45531181646874,93.6915,1.9805827,62.11932373046875,2.8297552452447894
LPLIPAL1G181pp,127.45531181646874,7.6447,1.2702377,62.11932373046875,2.812009191264682
LPLIPAL2A120,197.70251011777788,20.9902,,15.794880867004396,3.0734277155319725
LPLIPAL2A140,197.70251011777788,16.1563,,15.794880867004396,5.717953119838133
LPLIPAL2A141,197.70251011777788,1.4882,,15.794880867004396,2.129537114934948
LPLIPAL2A160,197.70251011777788,5.7403,,17.270376205444336,2.471741951821536
LPLIPAL2A161,197.70251011777788,153.618,,15.794880867004396,6.245464574809021
LPLIPAL2A180,197.70251011777788,0.3656,,17.270376205444336,1.873480710504212
LPLIPAL2A181,197.70251011777788,181.2526,,14.44544506072998,9.891878350244484
LPLIPAL2ATE120,197.70251011777788,2.6877,0.3408027,4.797311782836914,7.211659285404079
LPLIPAL2ATE140,197.70251011777788,0.0178,0.6213013,4.258770942687988,5.043759215479608
LPLIPAL2ATE141,197.70251011777788,5.8732,,16.272146224975586,1.501060959466043
LPLIPAL2ATE160,197.70251011777788,27.7501,0.47510415,4.387455940246582,3.808522672656756
LPLIPAL2ATE161,197.70251011777788,5.848,,8.971711158752441,1.1124517833873355
LPLIPAL2ATE180,197.70251011777788,5.7359,0.23845771,4.25877046585083,4.735065155694623
LPLIPAL2ATE181,197.70251011777788,327.9806,,16.272146224975586,2.972966605482647
LPLIPAL2ATG120,197.70251011777788,3.0743,,4.9422688484191895,10.400376497266745
LPLIPAL2ATG140,197.70251011777788,14.8012,0.6213013,4.258770942687988,3.5590811542674947
LPLIPAL2ATG141,197.70251011777788,30.6296,,15.33161449432373,2.4977012564002314
LPLIPAL2ATG160,197.70251011777788,18.0438,0.47510415,4.258770942687988,5.770470497209467
LPLIPAL2ATG161,197.70251011777788,27.7379,,8.453145980834961,0.799051566170463
LPLIPAL2ATG180,197.70251011777788,3.8526,0.23845771,4.133861064910889,4.740364780220921
LPLIPAL2ATG181,197.70251011777788,48.5566,,15.33161449432373,4.740364780220921
LPLIPAL2E120,197.70251011777788,0.6874,0.3408027,9.522086143493652,3.709008719383553
LPLIPAL2E140,197.70251011777788,6.0608,0.34642115,9.522086143493652,4.757798011142381
LPLIPAL2E141,197.70251011777788,1.1148,,16.272146224975586,0.799051566170463
LPLIPAL2E160,197.70251011777788,1.4637,0.33822054,11.728203773498535,6.245464574809021
