analysis_scope,statistical_unit,aggregation_rule,scope_units,method,n,coverage_within_scope_percent,mae_log10,rmse_log10,spearman_log10,bias_log10,within_0.3_fraction,within_1.0_fraction
unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,871,TurNuP,796,91.38920780711824,0.7259762251143215,1.038482159189562,0.4139945048738914,0.0912055860213568,0.3542713567839196,0.7336683417085427
unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,871,PMAK,796,91.38920780711824,0.7625457371831658,1.053269291906014,0.3812718325724381,0.130627978751005,0.3040201005025125,0.7462311557788944
unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,871,KinForm-L,543,62.34213547646384,0.7556209844384388,0.9776416576981308,0.5590216745567822,-0.3405367751854662,0.2504604051565378,0.7255985267034991
unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,871,CatPred,851,97.70378874856486,0.8464715899694022,1.181923611035993,0.3909337065392019,0.0053326628151835,0.3019976498237368,0.6897767332549941
unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,871,DEKP-public-retrained,871,100,1.054664878940756,1.260061107663293,0.0950194190597443,-0.5729773453606863,0.1239954075774971,0.5304247990815155
unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,871,GO-HKP,871,100,1.101856366427887,1.449295665792582,0.2388346933488662,0.9598558868790696,0.2365097588978186,0.574052812858783
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,KcatNet,363,100,0.5983103366337311,0.919930646846373,0.5885595898297256,0.22997113781705,0.4545454545454545,0.8181818181818182
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,CataPro,363,100,0.7030886164439558,0.9235909020270602,0.5653036241771023,-0.0222968297846493,0.2479338842975206,0.7575757575757576
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,PreTKcat,363,100,0.8221187457988633,1.046205800059244,0.4902345717900641,-0.3187231651238456,0.2286501377410468,0.6528925619834711
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,UniKP,363,100,0.8079695996188971,1.006126509742538,0.4970622241529184,-0.2766872391293384,0.2011019283746556,0.699724517906336
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,SELFprot,363,100,0.8399658401658693,1.139149239777662,0.3920001224730687,0.0748096875656364,0.2699724517906336,0.7107438016528925
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,DLKcat,363,100,0.8914472793098649,1.277684650635589,0.3761297184780085,-0.3052513376198562,0.3002754820936639,0.6611570247933884
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,TurNuP,345,95.04132231404958,0.6259728837797102,0.9455168208232396,0.5598554376166002,0.2454454881507246,0.4579710144927536,0.7797101449275362
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,PMAK,345,95.04132231404958,0.6839001994689854,0.9855852093206784,0.4932494656686316,0.2715791512602898,0.3681159420289855,0.7797101449275362
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,KinForm-L,322,88.70523415977961,0.659307359664693,0.8377769361719303,0.6903435424571392,-0.3019718288490446,0.2919254658385093,0.7701863354037267
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,CatPred,353,97.24517906336088,0.706718067974628,1.046951157932962,0.5438420179828221,0.1205491728916947,0.3909348441926346,0.7677053824362606
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,DEKP-public-retrained,363,100,0.9993190426338574,1.16842802068368,0.1034079053560341,-0.3947429756880402,0.1294765840220385,0.5399449035812672
accession_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,363,GO-HKP,363,100,1.180087947717158,1.532156915681288,0.0707777718634745,1.071190772851853,0.2176308539944903,0.5619834710743802
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,KcatNet,840,100,0.6985307160569849,1.008148991481908,0.4905716808103593,0.1019029450237153,0.3892857142857143,0.75
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,CataPro,840,100,0.7919240716020794,1.019208577921484,0.4881513232723675,-0.1097334088230792,0.2154761904761905,0.7083333333333334
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,PreTKcat,840,100,0.9119770513140464,1.150966538224769,0.4150373918743403,-0.4335712663037289,0.194047619047619,0.6190476190476191
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,UniKP,840,100,0.8826161695638874,1.10576837914038,0.439884053186453,-0.4039016671065309,0.1880952380952381,0.6678571428571428
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,SELFprot,840,100,0.9018742501817932,1.188846984478925,0.3852789246882974,-0.0658134133438378,0.2428571428571428,0.6738095238095239
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,DLKcat,840,100,0.9358423136931086,1.288880642963751,0.3756812594194641,-0.3872102813473896,0.2857142857142857,0.6273809523809524
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,TurNuP,761,90.5952380952381,0.7054303789500657,1.007268966008484,0.4679201098501279,0.1004619374152431,0.3718791064388962,0.7253613666228647
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,PMAK,761,90.5952380952381,0.7260798124609724,1.003614909271572,0.4663773139379133,0.1344290191074901,0.3061760840998686,0.7700394218134035
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,KinForm-L,609,72.5,0.7498842145676775,0.9504706316574046,0.6064889299573193,-0.3595858539864849,0.244663382594417,0.7142857142857143
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,CatPred,805,95.83333333333331,0.8094582095221777,1.131078497897912,0.4663301289499275,0.0255714102392605,0.3167701863354037,0.7105590062111802
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,DEKP-public-retrained,840,100,1.067099379906277,1.269974577185461,0.0808314029686778,-0.5481132950134641,0.1285714285714285,0.5190476190476191
unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,840,GO-HKP,839,99.88095238095238,1.097598535319903,1.461786329883047,0.1881975600231204,0.943892719342656,0.2514898688915375,0.5804529201430274
reaction_common_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,796,KcatNet,796,100,0.7468918934474189,1.05901977380562,0.3866788046698791,0.0847412298266806,0.3530150753768844,0.7336683417085427
reaction_common_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,796,TurNuP,796,100,0.7259762251143215,1.038482159189562,0.4139945048738914,0.0912055860213568,0.3542713567839196,0.7336683417085427
reaction_common_unique_sequence_substrate_pairs,unique_sequence_substrate_pair,median observed and predicted log10(kcat) separately within each pair cluster; MAE averages cluster absolute errors with equal cluster weight,796,PMAK,796,100,0.7625457371831658,1.053269291906014,0.3812718325724381,0.130627978751005,0.3040201005025125,0.7462311557788944
reaction_common_unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,761,KcatNet,761,100,0.6891607482617075,0.9970386274417672,0.4689414707053173,0.0840870259552686,0.4034165571616294,0.7529566360052562
reaction_common_unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,761,TurNuP,761,100,0.7054303789500657,1.007268966008484,0.4679201098501279,0.1004619374152431,0.3718791064388962,0.7253613666228647
reaction_common_unique_label_assignments,label_assignment_cluster,median observed and predicted log10(kcat) separately within each label-assignment cluster; MAE averages cluster absolute errors with equal cluster weight,761,PMAK,761,100,0.7260798124609724,1.003614909271572,0.4663773139379133,0.1344290191074901,0.3061760840998686,0.7700394218134035
