species,substrate_id,substrate_name,substrate_bigg_id,substrate_kegg_id,substrate_chebi_id,substrate_metanetx_id,substrate_pubchem_cid,substrate_parent_inchikey_connectivity,structure_standardization_status,prior_role_class,substrate_role_class,substrate_role_group,substrate_role_registry_name,substrate_role_evidence,substrate_role_evidence_types,substrate_role_confidence,registry_structure_consistency,role_class_changed,n_reactions,n_entries
ecoli,2agpg141_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),2agpg141,,,MNXM3452,176454255,BHICCPXVDIQMCF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2agpg141_p,2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1),2agpg141,,,MNXM3452,176454255,BHICCPXVDIQMCF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2agpg160_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),2agpg160,,,MNXM34740,90657603,ODJYINYQGFIIRK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2agpg160_p,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),2agpg160,,,MNXM34740,90657603,ODJYINYQGFIIRK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2agpg161_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),2agpg161,,,MNXM3453,90659368,NHYJQQUDLXESED,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2agpg161_p,2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1),2agpg161,,,MNXM3453,90659368,NHYJQQUDLXESED,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2agpg180_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),2agpg180,,,MNXM150642,90658105,ZYKIFISVQNGKFE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2agpg180_p,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),2agpg180,,,MNXM150642,90658105,ZYKIFISVQNGKFE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2agpg181_c,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),2agpg181,,,MNXM3455,90659368,NHYJQQUDLXESED,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2agpg181_p,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),2agpg181,,,MNXM3455,90659368,NHYJQQUDLXESED,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ahbut_c,(S)-2-Aceto-2-hydroxybutanoate,2ahbut,C06006,CHEBI:18730;CHEBI:27681;CHEBI:373;CHEBI:49256,MNXM114220,440875,VUQLHQFKACOHNZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2amsa_c,2-Aminomalonate semialdehyde,2amsa,C11822,CHEBI:1020;CHEBI:21210;CHEBI:37012;CHEBI:58671;CHEBI:77662,MNXM2124,443424,XMTCKNXTTXDPJX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2aobut_c,L-2-Amino-3-oxobutanoate,2aobut,C03508,CHEBI:13048;CHEBI:16944;CHEBI:21195;CHEBI:35229;CHEBI:40668;CHEBI:40673;CHEBI:6156;CHEBI:78948,MNXM114087,5460100,SAUCHDKDCUROAO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2cpr5p_c,1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate,2cpr5p,C01302,CHEBI:11186;CHEBI:18959;CHEBI:28625;CHEBI:29112;CHEBI:565;CHEBI:566;CHEBI:58613,MNXM1455,446894,QKMBYNRMPRKVTO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2dda7p_c,2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate,2dda7p,C04691,CHEBI:1053;CHEBI:11544;CHEBI:11785;CHEBI:11786;CHEBI:18150;CHEBI:19523;CHEBI:20003;CHEBI:29477;CHEBI:58394,MNXM1219,160647,PJWIPEXIFFQAQZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ddara_c,2-dehydro-3-deoxy-D-arabinonate,2ddara,,,,6419711,UQIGQRSJIKIPKZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2ddecg3p_c,2-dodecanoyl-sn-glycerol 3-phosphate,2ddecg3p,,,MNXM5461,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ddecg3p_p,2-dodecanoyl-sn-glycerol 3-phosphate,2ddecg3p,,,MNXM5461,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ddg6p_c,2-Dehydro-3-deoxy-D-gluconate 6-phosphate,2ddg6p,C04442,CHEBI:1051;CHEBI:11543;CHEBI:11551;CHEBI:12227;CHEBI:15925;CHEBI:19522;CHEBI:57569,MNXM649,3080745,OVPRPPOVAXRCED,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ddglcn_c,2-Dehydro-3-deoxy-D-gluconate,2ddglcn,C00204;C01216,CHEBI:1056;CHEBI:1059;CHEBI:11547;CHEBI:11550;CHEBI:17028;CHEBI:17032;CHEBI:19527;CHEBI:19530;CHEBI:57989;CHEBI:57990,MNXM1627,194024,WPAMZTWLKIDIOP,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2ddglcn_e,2-Dehydro-3-deoxy-D-gluconate,2ddglcn,C00204;C01216,CHEBI:1056;CHEBI:1059;CHEBI:11547;CHEBI:11550;CHEBI:17028;CHEBI:17032;CHEBI:19527;CHEBI:19530;CHEBI:57989;CHEBI:57990,MNXM1627,194024,WPAMZTWLKIDIOP,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,2ddglcn_p,2-Dehydro-3-deoxy-D-gluconate,2ddglcn,C00204;C01216,CHEBI:1056;CHEBI:1059;CHEBI:11547;CHEBI:11550;CHEBI:17028;CHEBI:17032;CHEBI:19527;CHEBI:19530;CHEBI:57989;CHEBI:57990,MNXM1627,194024,WPAMZTWLKIDIOP,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,2dglc_e,2 Deoxy D glucose C6H12O5,2dglc,C00586,CHEBI:1078;CHEBI:11565;CHEBI:11569;CHEBI:15866;CHEBI:19553;CHEBI:57546;CHEBI:84755;CHEBI:90760,MNXM2925,439268,PMMURAAUARKVCB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,2dglc_p,2 Deoxy D glucose C6H12O5,2dglc,C00586,CHEBI:1078;CHEBI:11565;CHEBI:11569;CHEBI:15866;CHEBI:19553;CHEBI:57546;CHEBI:84755;CHEBI:90760,MNXM2925,439268,PMMURAAUARKVCB,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,2dh3dgal6p_c,2-Dehydro-3-deoxy-D-galactonate 6-phosphate,2dh3dgal6p,C01286,CHEBI:1057;CHEBI:11548;CHEBI:17860;CHEBI:19528;CHEBI:58298,MNXM90136,5459949,OVPRPPOVAXRCED,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2dh3dgal_c,2-Dehydro-3-deoxy-D-galactonate,2dh3dgal,C00204;C01216,CHEBI:1056;CHEBI:1059;CHEBI:11547;CHEBI:11550;CHEBI:17028;CHEBI:17032;CHEBI:19527;CHEBI:19530;CHEBI:57989;CHEBI:57990,MNXM1627,194024,WPAMZTWLKIDIOP,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2dhguln_c,2-Dehydro-L-gulonate,2dhguln,,,MNXM114283,7059386,VBUYCZFBVCCYFD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,2dhp_c,2-Dehydropantoate,2dhp,C00966,CHEBI:1071;CHEBI:11561;CHEBI:17094;CHEBI:19545,MNXM959,16755619,PKVVTUWHANFMQC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2dmmq8_c,2-Demethylmenaquinone 8,2dmmq8,,CHEBI:48455,MNXM2178,5376004,GDUBPWSFXUAETN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,10,10
ecoli,2dmmql8_c,2-Demethylmenaquinol 8,2dmmql8,,CHEBI:61873,MNXM558,45479277,FGYPGICSXJEKCG,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,7,7
ecoli,2doxg6p_c,2 Deoxy D glucose 6 phosphate C6H11O8P,2doxg6p,C06369,CHEBI:1079;CHEBI:11570;CHEBI:16043;CHEBI:19554;CHEBI:57615;CHEBI:84756;CHEBI:84760,MNXM3809,108108,MBPFNOMGYSRGQZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,2dr1p_c,2-Deoxy-D-ribose 1-phosphate,2dr1p,C00672,CHEBI:1081;CHEBI:11563;CHEBI:19558;CHEBI:28542;CHEBI:57259;CHEBI:58576,MNXM789,5460448,KBDKAJNTYKVSEK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,9,9
ecoli,2dr5p_c,2-Deoxy-D-ribose 5-phosphate,2dr5p,C00673,CHEBI:1082;CHEBI:11566;CHEBI:16132;CHEBI:19559;CHEBI:42055;CHEBI:55513;CHEBI:57651;CHEBI:62877,MNXM2179,150629,ALQNUOMIEBHXQG,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2fe1s_c,[2Fe-1S] desulfurated iron-sulfur cluster,2fe1s,,,MNXM147395,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2fe2s_c,[2Fe-2S] iron-sulfur cluster,2fe2s,,CHEBI:21134;CHEBI:49600;CHEBI:49601;CHEBI:64605,MNXM151647,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2h3oppan_c,2-Hydroxy-3-oxopropanoate,2h3oppan,C01146,CHEBI:1123;CHEBI:11583;CHEBI:131382;CHEBI:15194;CHEBI:16992;CHEBI:19605;CHEBI:57978,MNXM475,6420115,XHDBNNIXWWTOFN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2hdec9eg3p_c,2-hexadec-9-enoyl-sn-glycerol 3-phosphate,2hdec9eg3p,,,MNXM5464,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2hdec9eg3p_p,2-hexadec-9-enoyl-sn-glycerol 3-phosphate,2hdec9eg3p,,,MNXM5464,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2hdecg3p_c,2-hexadecanoyl-sn-glycerol 3-phosphate,2hdecg3p,,,MNXM5465,56960317,LPQBQFLKBCPNAV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2hdecg3p_p,2-hexadecanoyl-sn-glycerol 3-phosphate,2hdecg3p,,,MNXM5465,56960317,LPQBQFLKBCPNAV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2hptcoa_c,"2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA",2hptcoa,,,,136630926,YDSDSXNAKPLRMX,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
ecoli,2ippm_c,2-Isopropylmaleate,2ippm,C02631,CHEBI:11604;CHEBI:1179;CHEBI:17275;CHEBI:19668;CHEBI:58085,MNXM1706,5280533,NJMGRJLQRLFQQX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2mahmp_c,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate,2mahmp,C04752,CHEBI:11612;CHEBI:1194;CHEBI:11953;CHEBI:16629;CHEBI:19684;CHEBI:20308;CHEBI:29079;CHEBI:57841,MNXM1135,217,AGQJQCFEPUVXNK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2mcacn_c,Cis-2-Methylaconitate,2mcacn,C04225,CHEBI:11084;CHEBI:16717;CHEBI:18819;CHEBI:456;CHEBI:57872,MNXM1792,3080625,NUZLRKBHOBPTQV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2mcit_c,2-Methylcitrate,2mcit,C02225,CHEBI:10860;CHEBI:11592;CHEBI:11618;CHEBI:1203;CHEBI:15598;CHEBI:19630;CHEBI:19695;CHEBI:19696;CHEBI:30835;CHEBI:30836;CHEBI:50948;CHEBI:58853,MNXM90279,5461152,YNOXCRMFGMSKIJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2me4p_c,2-C-methyl-D-erythritol 4-phosphate,2me4p,C11434,CHEBI:1030;CHEBI:11483;CHEBI:17764;CHEBI:58262,MNXM1626,443198,XMWHRVNVKDKBRG,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2mecdp_c,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate",2mecdp,C11453,CHEBI:1029;CHEBI:11481;CHEBI:11482;CHEBI:18425;CHEBI:58483,MNXM1168,126747,SFRQRNJMIIUYDI,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,2obut_c,2-Oxobutanoate,2obut,C00109,CHEBI:11636;CHEBI:1250;CHEBI:16763;CHEBI:19741;CHEBI:19743;CHEBI:30831;CHEBI:39748,MNXM159,3593277,TYEYBOSBBBHJIV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,5,5
ecoli,2odec11eg3p_c,2-octadec-11-enoyl-sn-glycerol 3-phosphate,2odec11eg3p,,,MNXM5480,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2odec11eg3p_p,2-octadec-11-enoyl-sn-glycerol 3-phosphate,2odec11eg3p,,,MNXM5480,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2odecg3p_c,2-octadecanoyl-sn-glycerol 3-phosphate,2odecg3p,,,MNXM5481,91820127,RPAOEHFOGLEBTJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2odecg3p_p,2-octadecanoyl-sn-glycerol 3-phosphate,2odecg3p,,,MNXM5481,91820127,RPAOEHFOGLEBTJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ohph_c,2-Octaprenyl-6-hydroxyphenol,2ohph,C05811,CHEBI:1233;CHEBI:62730,MNXM1635,5280833,YNPGYMZVNLIZLD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ombzl_c,"2-Octaprenyl-6-methoxy-1,4-benzoquinol",2ombzl,,,MNXM162799,49852329,CZFRMASEEPTBAQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2omhmbl_c,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinol",2omhmbl,,CHEBI:1231;CHEBI:19728;CHEBI:27688;CHEBI:61705,MNXM2187,135398718,JCTZZCUQMAEFJG,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2ommbl_c,"2-Octaprenyl-3-methyl-6-methoxy- 1,4-benzoquinol",2ommbl,,,MNXM35383,,HDSGDGSLNMIMKU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2omph_c,2-Octaprenyl-6-methoxyphenol,2omph,C05812,CHEBI:1235,MNXM1707,5280834,MARGKPIMNMASKJ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2oph_c,2-Octaprenylphenol,2oph,C05810,CHEBI:1236;CHEBI:40398;CHEBI:40407,MNXM1886,5280832,VUNQJPPPTJIREN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2oxpaccoa_c,2-oxepin-2(3H)-ylideneacetyl-CoA,2oxpaccoa,C19975,CHEBI:63251;CHEBI:63252,MNXM2851,46926227,ZQZCWPBSHHYCMM,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,2,2
ecoli,2p4c2me_c,2-phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol,2p4c2me,C11436,CHEBI:11649;CHEBI:11650;CHEBI:1266;CHEBI:16840;CHEBI:57919,MNXM1641,443200,HTJXTKBIUVFUAR,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2pg_c,D-Glycerate 2-phosphate,2pg,C00631,CHEBI:11651;CHEBI:1267;CHEBI:12986;CHEBI:17835;CHEBI:21028;CHEBI:24344;CHEBI:39868;CHEBI:58289;CHEBI:88350,MNXM275,439278,GXIURPTVHJPJLF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,2pglyc_c,2-Phosphoglycolate,2pglyc,C00988,CHEBI:11652;CHEBI:1268;CHEBI:17150;CHEBI:19763;CHEBI:19764;CHEBI:44849;CHEBI:58033,MNXM2074,529,ASCFNMCAHFUBCO,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2sephchc_c,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate,2sephchc,C16519,CHEBI:50271;CHEBI:58818,MNXM1861,24883454,XYCATPIYKOARSZ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2shchc_c,"2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate",2shchc,,CHEBI:1277;CHEBI:57272,MNXM162721,5460447,QJYRAJSESKVEAE,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2tdec7eg3p_c,2-tetradec-7-enoyl-sn-glycerol 3-phosphate,2tdec7eg3p,,,MNXM5490,176454267,KKNDQWWVDATMLV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2tdec7eg3p_p,2-tetradec-7-enoyl-sn-glycerol 3-phosphate,2tdec7eg3p,,,MNXM5490,176454267,KKNDQWWVDATMLV,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2tdecg3p_c,2-tetradecanoyl-sn-glycerol 3-phosphate,2tdecg3p,,,MNXM5491,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,2tdecg3p_p,2-tetradecanoyl-sn-glycerol 3-phosphate,2tdecg3p,,,MNXM5491,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,34dhpac_e,"3,4-Dihydroxyphenylacetaldehyde",34dhpac,C04043,CHEBI:1385;CHEBI:19888;CHEBI:27978,MNXM1401,119219,IADQVXRMSNIUEL,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,34dhpac_p,"3,4-Dihydroxyphenylacetaldehyde",34dhpac,C04043,CHEBI:1385;CHEBI:19888;CHEBI:27978,MNXM1401,119219,IADQVXRMSNIUEL,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,34dphacoa_c,"3,4-dihydroxyphenylacetyl-CoA",34dphacoa,,,,25203531,BWFUCVJSCADRJW,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,1,1
ecoli,34hpp_c,3-(4-Hydroxyphenyl)pyruvate,34hpp,C01179;C05350,CHEBI:1118;CHEBI:11725;CHEBI:11727;CHEBI:12016;CHEBI:1431;CHEBI:15999;CHEBI:19599;CHEBI:20425;CHEBI:20426;CHEBI:27683;CHEBI:36242;CHEBI:42422;CHEBI:594665,MNXM153,979,KKADPXVIOXHVKN,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,35cgmp_c,"3',5'-Cyclic GMP",35cgmp,C00942,CHEBI:11675;CHEBI:1327;CHEBI:14377;CHEBI:16356;CHEBI:19829;CHEBI:39915;CHEBI:44955;CHEBI:44957;CHEBI:57746,MNXM665,135398570,ZOOGRGPOEVQQDX,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,36dahx_c,"(3S)-3,6-Diaminohexanoate",36dahx,C01142,CHEBI:10885;CHEBI:15613;CHEBI:18564;CHEBI:206;CHEBI:57434,MNXM1865,439417,QKEWQOJCHPFEAF,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,3amac_c,3-Aminoacrylate,3amac,C20253,CHEBI:59893;CHEBI:59894,MNXM162288,46173136,YTLYLLTVENPWFT,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,3amp_e,3  AMP C10H12N5O7P,3amp,C01367,CHEBI:1333;CHEBI:22241;CHEBI:28931;CHEBI:40872;CHEBI:60880,MNXM1985,41211,LNQVTSROQXJCDD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,3amp_p,3  AMP C10H12N5O7P,3amp,C01367,CHEBI:1333;CHEBI:22241;CHEBI:28931;CHEBI:40872;CHEBI:60880,MNXM1985,41211,LNQVTSROQXJCDD,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,6,6
ecoli,3c2hmp_c,3-Carboxy-2-hydroxy-4-methylpentanoate,3c2hmp,C04411,CHEBI:11760;CHEBI:11843;CHEBI:15592;CHEBI:1565;CHEBI:20094;CHEBI:35114;CHEBI:35120;CHEBI:35121;CHEBI:35122;CHEBI:43465;CHEBI:43468,MNXM891,6419714,RNQHMTFBUSSBJQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,3c3hmp_c,3-Carboxy-3-hydroxy-4-methylpentanoate,3c3hmp,C02504,CHEBI:1178;CHEBI:35128,MNXM985,6419727,BITYXLXUCSKTJS,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,3c4mop_c,3-Carboxy-4-methyl-2-oxopentanoate,3c4mop,C04236,CHEBI:11765;CHEBI:1467;CHEBI:17214;CHEBI:19975,MNXM1602,5462259,HIIZAGQWABAMRR,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,3cmp_e,3  CMP C9H12N3O8P,3cmp,C05822,CHEBI:1335;CHEBI:23517;CHEBI:28929;CHEBI:41345;CHEBI:41615;CHEBI:53013;CHEBI:60875,MNXM2182,66535,UOOOPKANIPLQPU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,3cmp_p,3  CMP C9H12N3O8P,3cmp,C05822,CHEBI:1335;CHEBI:23517;CHEBI:28929;CHEBI:41345;CHEBI:41615;CHEBI:53013;CHEBI:60875,MNXM2182,66535,UOOOPKANIPLQPU,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,7,7
ecoli,3dhguln_c,3-Dehydro-L-gulonate,3dhguln,C00618,CHEBI:11777;CHEBI:1482;CHEBI:16142;CHEBI:19992;CHEBI:57655,MNXM736,439273,WTAHRPBPWHCMHW,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,3dhgulnp_c,3-keto-L-gulonate-6-phosphate,3dhgulnp,C14899,CHEBI:49039;CHEBI:58774,MNXM1170,11954078,BDUIIKXSXFDPEC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,3dhq_c,3-Dehydroquinate,3dhq,C00944,CHEBI:11781;CHEBI:12122;CHEBI:1487;CHEBI:17947;CHEBI:19997;CHEBI:32364;CHEBI:42078,MNXM478,439351,WVMWZWGZRAXUBK,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,3dhsk_c,3-Dehydroshikimate,3dhsk,C02637,CHEBI:11782;CHEBI:12123;CHEBI:1488;CHEBI:16630;CHEBI:17841;CHEBI:19998;CHEBI:19999;CHEBI:2052;CHEBI:20566;CHEBI:30918;CHEBI:42005,MNXM611,5460360,SLWWJZMPHJJOPH,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,2,2
ecoli,3fe4s_c,[3Fe-4S] damaged iron-sulfur cluster,3fe4s,,,MNXM147396,,,missing_smiles,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,1,1
ecoli,3gmp_e,Guanosine 3  phosphate C10H12N5O8P,3gmp,C06193,CHEBI:24447;CHEBI:28072;CHEBI:39948;CHEBI:42888;CHEBI:5567;CHEBI:60732,MNXM2183,135398727,ZDPUTNZENXVHJC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,4,4
ecoli,3gmp_p,Guanosine 3  phosphate C10H12N5O8P,3gmp,C06193,CHEBI:24447;CHEBI:28072;CHEBI:39948;CHEBI:42888;CHEBI:5567;CHEBI:60732,MNXM2183,135398727,ZDPUTNZENXVHJC,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,6,6
ecoli,3haACP_c,(3R)-3-Hydroxyacyl-[acyl-carrier protein],3haACP,C01271,CHEBI:84648,MNXM5861,13548436,DUZIARBDEISQDQ,ok,other_reactant,other_reactant,other_reactant,,,,not_registry_matched,not_assessable,False,3,3
ecoli,3hadpcoa_c,(3S)-3-Hydroxyadipyl-CoA,3hadpcoa,C14145,CHEBI:132183;CHEBI:34002;CHEBI:70990;CHEBI:71038,MNXM2784,121225556,OTEACGAEDCIMBS,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,2,2
ecoli,3hbcoa_c,(S)-3-Hydroxybutanoyl-CoA,3hbcoa,C01144;C06000,CHEBI:11048;CHEBI:15453;CHEBI:18749;CHEBI:18753;CHEBI:28259;CHEBI:394;CHEBI:399;CHEBI:39978;CHEBI:57316;CHEBI:62611,MNXM446,9543037,QHHKKMYHDBRONY,ok,carrier_linked_metabolite,carrier_linked_metabolite,carrier_linked_variable,,normalized_name:coa_linked,normalized_name,name_only,not_assessable,False,4,4
