scope,uniprot_id,status,source,target
public_kcat_train,Q7X4Z5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q7X4Z5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7X4Z5.pdb
public_kcat_train,Q7XJJ7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q7XJJ7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7XJJ7.pdb
public_kcat_train,Q7XYS9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q7XYS9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7XYS9.pdb
public_kcat_train,Q7XYT0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q7XYT0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7XYT0.pdb
public_kcat_train,Q7YS70,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q7YS70.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7YS70.pdb
public_kcat_train,Q7Z4W1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q7Z4W1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7Z4W1.pdb
public_kcat_train,Q7Z892,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q7Z892.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7Z892.pdb
public_kcat_train,Q7ZA32,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q7ZA32.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q7ZA32.pdb
public_kcat_train,Q81CX4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q81CX4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q81CX4.pdb
public_kcat_train,Q81LA8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q81LA8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q81LA8.pdb
public_kcat_train,Q81RQ4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q81RQ4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q81RQ4.pdb
public_kcat_train,Q81UT5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q81UT5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q81UT5.pdb
public_kcat_train,Q82VZ0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q82VZ0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q82VZ0.pdb
public_kcat_train,Q836J0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q836J0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q836J0.pdb
public_kcat_train,Q838D6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q838D6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q838D6.pdb
public_kcat_train,Q84527,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q84527.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84527.pdb
public_kcat_train,Q84F15,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84F15.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84F15.pdb
public_kcat_train,Q84F88,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84F88.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84F88.pdb
public_kcat_train,Q84HF5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q84HF5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84HF5.pdb
public_kcat_train,Q84HH8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84HH8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84HH8.pdb
public_kcat_train,Q84MD8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84MD8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84MD8.pdb
public_kcat_train,Q84P23,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84P23.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84P23.pdb
public_kcat_train,Q84QC1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84QC1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84QC1.pdb
public_kcat_train,Q84TC2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84TC2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84TC2.pdb
public_kcat_train,Q84XT1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q84XT1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q84XT1.pdb
public_kcat_train,Q86WA6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q86WA6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q86WA6.pdb
public_kcat_train,Q873Y0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q873Y0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q873Y0.pdb
public_kcat_train,Q874I4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q874I4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q874I4.pdb
public_kcat_train,Q876Z7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q876Z7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q876Z7.pdb
public_kcat_train,Q88C03,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q88C03.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q88C03.pdb
public_kcat_train,Q88GW5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q88GW5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q88GW5.pdb
public_kcat_train,Q88M11,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q88M11.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q88M11.pdb
public_kcat_train,Q88QS0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q88QS0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q88QS0.pdb
public_kcat_train,Q88VJ2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q88VJ2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q88VJ2.pdb
public_kcat_train,Q89FH0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q89FH0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q89FH0.pdb
public_kcat_train,Q89GR3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q89GR3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q89GR3.pdb
public_kcat_train,Q89ZI8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q89ZI8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q89ZI8.pdb
public_kcat_train,Q8A6L0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8A6L0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8A6L0.pdb
public_kcat_train,Q8A8Y4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8A8Y4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8A8Y4.pdb
public_kcat_train,Q8C0L6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8C0L6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8C0L6.pdb
public_kcat_train,Q8CG76,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8CG76.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8CG76.pdb
public_kcat_train,Q8D8D2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8D8D2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8D8D2.pdb
public_kcat_train,Q8DA54,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8DA54.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8DA54.pdb
public_kcat_train,Q8DF91,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8DF91.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8DF91.pdb
public_kcat_train,Q8DPV4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8DPV4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8DPV4.pdb
public_kcat_train,Q8EAC7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8EAC7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8EAC7.pdb
public_kcat_train,Q8FDI4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8FDI4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8FDI4.pdb
public_kcat_train,Q8G2I3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8G2I3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8G2I3.pdb
public_kcat_train,Q8G490,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8G490.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8G490.pdb
public_kcat_train,Q8GAK6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GAK6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GAK6.pdb
public_kcat_train,Q8GAK7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GAK7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GAK7.pdb
public_kcat_train,Q8GAT9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GAT9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GAT9.pdb
public_kcat_train,Q8GAX0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8GAX0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GAX0.pdb
public_kcat_train,Q8GB87,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GB87.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GB87.pdb
public_kcat_train,Q8GBB2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8GBB2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GBB2.pdb
public_kcat_train,Q8GCH2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8GCH2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GCH2.pdb
public_kcat_train,Q8GCU7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GCU7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GCU7.pdb
public_kcat_train,Q8GD10,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GD10.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GD10.pdb
public_kcat_train,Q8GIQ0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8GIQ0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GIQ0.pdb
public_kcat_train,Q8GLK7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GLK7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GLK7.pdb
public_kcat_train,Q8GMG0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8GMG0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GMG0.pdb
public_kcat_train,Q8GP32,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GP32.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GP32.pdb
public_kcat_train,Q8GT21,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GT21.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GT21.pdb
public_kcat_train,Q8GXG1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GXG1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GXG1.pdb
public_kcat_train,Q8GXR9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8GXR9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GXR9.pdb
public_kcat_train,Q8GY31,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q8GY31.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GY31.pdb
public_kcat_train,Q8GZ29,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8GZ29.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8GZ29.pdb
public_kcat_train,Q8I3X4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8I3X4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8I3X4.pdb
public_kcat_train,Q8I566,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8I566.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8I566.pdb
public_kcat_train,Q8I6T2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8I6T2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8I6T2.pdb
public_kcat_train,Q8IEX1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8IEX1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8IEX1.pdb
public_kcat_train,Q8IJA9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8IJA9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8IJA9.pdb
public_kcat_train,Q8IWU9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8IWU9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8IWU9.pdb
public_kcat_train,Q8JZL3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8JZL3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8JZL3.pdb
public_kcat_train,Q8KLV4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8KLV4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8KLV4.pdb
public_kcat_train,Q8KP10,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8KP10.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8KP10.pdb
public_kcat_train,Q8KQ56,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8KQ56.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8KQ56.pdb
public_kcat_train,Q8KRU5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8KRU5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8KRU5.pdb
public_kcat_train,Q8KZT3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8KZT3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8KZT3.pdb
public_kcat_train,Q8L1B1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8L1B1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8L1B1.pdb
public_kcat_train,Q8LPN3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8LPN3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8LPN3.pdb
public_kcat_train,Q8MU52,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8MU52.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8MU52.pdb
public_kcat_train,Q8N1Q8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q8N1Q8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8N1Q8.pdb
public_kcat_train,Q8N4J0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q8N4J0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8N4J0.pdb
public_kcat_train,Q8N5Z0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8N5Z0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8N5Z0.pdb
public_kcat_train,Q8NFF5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8NFF5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8NFF5.pdb
public_kcat_train,Q8NFU5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q8NFU5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8NFU5.pdb
public_kcat_train,Q8NID5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8NID5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8NID5.pdb
public_kcat_train,Q8NJJ9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8NJJ9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8NJJ9.pdb
public_kcat_train,Q8NLH5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8NLH5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8NLH5.pdb
public_kcat_train,Q8NN33,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8NN33.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8NN33.pdb
public_kcat_train,Q8NRN8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8NRN8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8NRN8.pdb
public_kcat_train,Q8P3J4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8P3J4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8P3J4.pdb
public_kcat_train,Q8P3K2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8P3K2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8P3K2.pdb
public_kcat_train,Q8P833,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8P833.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8P833.pdb
public_kcat_train,Q8PDA8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8PDA8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8PDA8.pdb
public_kcat_train,Q8PS97,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8PS97.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8PS97.pdb
public_kcat_train,Q8R0V5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8R0V5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8R0V5.pdb
public_kcat_train,Q8R7L0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8R7L0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8R7L0.pdb
public_kcat_train,Q8RR38,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8RR38.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8RR38.pdb
public_kcat_train,Q8RWE8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8RWE8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8RWE8.pdb
public_kcat_train,Q8S3J3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8S3J3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8S3J3.pdb
public_kcat_train,Q8T6T2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8T6T2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8T6T2.pdb
public_kcat_train,Q8TC12,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8TC12.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8TC12.pdb
public_kcat_train,Q8TDZ2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q8TDZ2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8TDZ2.pdb
public_kcat_train,Q8TKU7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8TKU7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8TKU7.pdb
public_kcat_train,Q8TR16,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8TR16.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8TR16.pdb
public_kcat_train,Q8TXY4,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8TXY4.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8TXY4.pdb
public_kcat_train,Q8U088,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8U088.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8U088.pdb
public_kcat_train,Q8U0A8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8U0A8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8U0A8.pdb
public_kcat_train,Q8U3D6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8U3D6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8U3D6.pdb
public_kcat_train,Q8U4G1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8U4G1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8U4G1.pdb
public_kcat_train,Q8VDP3,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q8VDP3.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8VDP3.pdb
public_kcat_train,Q8VDQ1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8VDQ1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8VDQ1.pdb
public_kcat_train,Q8VKT5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8VKT5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8VKT5.pdb
public_kcat_train,Q8VPF1,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8VPF1.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8VPF1.pdb
public_kcat_train,Q8VUS5,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8VUS5.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8VUS5.pdb
public_kcat_train,Q8VXG7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8VXG7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8VXG7.pdb
public_kcat_train,Q8W1W9,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8W1W9.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8W1W9.pdb
public_kcat_train,Q8W3J0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8W3J0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8W3J0.pdb
public_kcat_train,Q8WN98,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8WN98.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8WN98.pdb
public_kcat_train,Q8WPZ7,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8WPZ7.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8WPZ7.pdb
public_kcat_train,Q8WTS6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/Km/AlphaFold/Q8WTS6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8WTS6.pdb
public_kcat_train,Q8X150,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8X150.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8X150.pdb
public_kcat_train,Q8X1D8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8X1D8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8X1D8.pdb
public_kcat_train,Q8X212,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8X212.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8X212.pdb
public_kcat_train,Q8XZ86,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8XZ86.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8XZ86.pdb
public_kcat_train,Q8ZKF6,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8ZKF6.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8ZKF6.pdb
public_kcat_train,Q8ZN75,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8ZN75.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8ZN75.pdb
public_kcat_train,Q8ZRM2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8ZRM2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8ZRM2.pdb
public_kcat_train,Q8ZRS2,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8ZRS2.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8ZRS2.pdb
public_kcat_train,Q8ZWA8,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/RCSB PDB/Q8ZWA8.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8ZWA8.pdb
public_kcat_train,Q8ZXM0,exists,external_methods/DEKP/structures/author_archive/protein structure datasets/kcat/AlphaFold/Q8ZXM0.pdb,external_methods/DEKP/structures/public_kcat/AlphaFold/Q8ZXM0.pdb
